booking_id,user_id,partner_id,booking_date,travel_date,amount_usd,destination_country,booking_status,days_to_travel,name,email,country_x,signup_date,loyalty_status,age,preferred_travel_type,partner_name,partner_type,country_y,rating
879,147,8,2024-05-26,2025-08-10,1478.7,Nigeria,Cancelled,441,Erica Navarro,jwood@hotmail.com,Macao,2025-01-13,Silver,39,Romantic,"Castro, Howard and Jackson",Airline,Saint Martin,1.0
880,68,3,2023-12-09,2025-09-09,528.47,Dominica,Confirmed,640,Erin Brooks,qramos@yahoo.com,Namibia,2023-04-03,Gold,35,Relaxation,Mcdonald-Walker,Hotel,Cyprus,
881,69,11,2024-08-18,2026-02-22,542.32,Honduras,Cancelled,553,Angel Walker,stacey09@yahoo.com,Guinea-Bissau,2024-08-17,Bronze,26,Business,"Hawkins, Ward and Wagner",Hotel,Iceland,1.0
882,125,9,2024-07-13,2026-04-14,158.38,Hungary,Pending,640,Charles Robinson,manuelking@stephens-baker.net,Madagascar,2022-12-16,Gold,33,Cultural,Peck and Sons,Airline,Namibia,
883,92,20,2024-05-10,2025-11-24,1226.81,French Guiana,Confirmed,563,Sarah Thompson,stantonjoshua@hotmail.com,Andorra,2022-11-09,Silver,49,Business,Jones-Yates,Hotel,Eritrea,3.0
884,101,19,2025-01-18,2026-01-06,1247.67,India,Confirmed,353,Veronica Aguilar,harperleslie@hotmail.com,Tokelau,2022-10-17,Silver,60,Business,Phillips LLC,Hotel,Iceland,
885,107,25,2023-08-26,2025-11-09,510.32,United States Virgin Islands,Cancelled,806,Joseph Peterson,mariahill@webb.com,Malta,2024-07-28,Gold,52,Business,"Harris, Mosley and Mcbride",Airline,Saint Martin,1.0
886,167,14,2023-05-16,2026-02-26,483.71,Bangladesh,Pending,1017,Katherine Pena,omiller@torres.com,Botswana,2024-08-15,Silver,53,Business,Howard Ltd,Airline,Tanzania,5.0
887,90,4,2023-11-18,2025-09-17,1683.36,Italy,Confirmed,669,Erica Willis,samantha17@yahoo.com,Libyan Arab Jamahiriya,2023-10-07,Platinum,59,Business,Nash-Spencer,Hotel,Costa Rica,
888,196,21,2023-08-03,2025-10-12,1007.0,Iceland,Cancelled,801,Christian Walker,mcdonaldcory@yahoo.com,Guatemala,2025-01-26,Bronze,18,Romantic,"Monroe, Solis and Howell",Airline,Cyprus,
889,143,13,2025-05-09,2025-10-03,1542.36,Albania,Confirmed,147,Meghan Cooper,tinahall@hotmail.com,Turks and Caicos Islands,2024-07-22,Gold,19,Romantic,Barker LLC,Hotel,Mali,1.0
890,190,3,2024-11-28,2026-01-14,67.23,Belgium,Pending,412,Katherine Davis,dustin72@hotmail.com,New Caledonia,2023-11-23,Platinum,61,Relaxation,Mcdonald-Walker,Hotel,Cyprus,
891,11,9,2024-02-27,2025-06-02,114.49,Denmark,Pending,461,Garrett Hodges,tiffanybruce@stone.com,Tunisia,2024-03-30,Silver,28,Adventure,Peck and Sons,Airline,Namibia,
892,120,17,2025-02-07,2026-04-02,269.57,Zambia,Pending,419,Jacqueline Smith,davidsmith@gmail.com,Madagascar,2024-12-17,Silver,65,Relaxation,Hernandez-House,Hotel,Suriname,
893,173,23,2024-07-16,2026-01-15,1723.76,Benin,Cancelled,548,Donald Burns,scott13@williams.com,Madagascar,2023-12-12,Bronze,44,Adventure,Figueroa PLC,Hotel,Greenland,
894,42,26,2023-07-23,2025-09-22,1285.73,Angola,Confirmed,792,Jessica Brown,rodriguezsteven@lewis.net,Hungary,2025-03-07,Platinum,38,Romantic,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
895,160,11,2023-05-25,2025-12-12,57.02,Hong Kong,Pending,932,Gary Hill,qwatson@gmail.com,Turkey,2023-10-15,Gold,47,Relaxation,"Hawkins, Ward and Wagner",Hotel,Iceland,
896,21,14,2023-06-25,2026-01-04,1450.22,Saudi Arabia,Cancelled,924,Samantha Adkins,martinezcharles@rubio.com,Malta,2023-07-17,Silver,44,Cultural,Howard Ltd,Airline,Tanzania,3.0
897,53,26,2024-06-04,2026-03-15,1582.99,Tonga,Confirmed,649,Nicole Obrien,wbridges@gmail.com,Vietnam,2022-11-30,Silver,35,Relaxation,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
898,91,7,2024-10-19,2025-09-23,460.96,Vanuatu,Pending,339,Holly Mcknight,vargasanthony@gmail.com,New Caledonia,2022-12-16,Bronze,19,Relaxation,Williams-Sexton,Hotel,United States of America,5.0
898,91,7,2024-10-19,2025-09-23,460.96,Vanuatu,Pending,339,Holly Mcknight,vargasanthony@gmail.com,New Caledonia,2022-12-16,Bronze,19,Relaxation,Williams-Sexton,Hotel,United States of America,4.0
899,197,17,2025-05-09,2025-05-15,146.76,Grenada,Confirmed,6,Alicia Anderson,zmorris@long.com,France,2024-07-27,Gold,40,Business,Hernandez-House,Hotel,Suriname,1.0
900,78,30,2023-06-29,2026-04-12,1387.15,Cameroon,Pending,1018,Matthew Rodriguez,charlesmcneil@bennett.com,Austria,2022-07-01,Bronze,20,Adventure,Williams and Sons,Airline,Liechtenstein,5.0
901,90,13,2024-04-11,2025-09-25,619.67,Serbia,Confirmed,532,Erica Willis,samantha17@yahoo.com,Libyan Arab Jamahiriya,2023-10-07,Platinum,59,Business,Barker LLC,Hotel,Mali,
902,19,3,2023-09-07,2025-11-03,726.97,British Indian Ocean Territory (Chagos Archipelago),Confirmed,788,Christopher Murray,omorgan@yahoo.com,Macedonia,2022-10-02,Platinum,66,Romantic,Mcdonald-Walker,Hotel,Cyprus,
903,109,20,2025-02-12,2026-01-14,632.96,Sudan,Cancelled,336,Meghan Mosley,bennettjohn@yahoo.com,Mauritius,2023-01-22,Platinum,67,Romantic,Jones-Yates,Hotel,Eritrea,3.0
904,174,7,2024-08-18,2025-05-30,1661.96,Turkmenistan,Pending,285,Michelle Fischer,angela72@hotmail.com,Bosnia and Herzegovina,2024-11-29,Platinum,58,Romantic,Williams-Sexton,Hotel,United States of America,3.0
904,174,7,2024-08-18,2025-05-30,1661.96,Turkmenistan,Pending,285,Michelle Fischer,angela72@hotmail.com,Bosnia and Herzegovina,2024-11-29,Platinum,58,Romantic,Williams-Sexton,Hotel,United States of America,5.0
905,120,28,2024-11-05,2026-01-27,978.15,Switzerland,Confirmed,448,Jacqueline Smith,davidsmith@gmail.com,Madagascar,2024-12-17,Silver,65,Relaxation,"Lara, Peterson and Brown",Airline,Faroe Islands,
906,86,19,2023-07-24,2026-01-31,1820.64,Myanmar,Pending,922,Robert Rice,kmckinney@hotmail.com,New Zealand,2022-10-11,Platinum,34,Adventure,Phillips LLC,Hotel,Iceland,
907,154,11,2025-05-03,2026-02-12,1848.82,Bermuda,Confirmed,285,Emily Glover,pauljones@brown-mayer.com,Turks and Caicos Islands,2024-08-08,Bronze,19,Cultural,"Hawkins, Ward and Wagner",Hotel,Iceland,3.0
908,63,4,2023-10-09,2025-07-29,961.37,Guam,Pending,659,Christopher Watkins,jillsanders@hotmail.com,Uzbekistan,2022-07-30,Silver,27,Cultural,Nash-Spencer,Hotel,Costa Rica,
909,31,7,2023-12-03,2025-10-08,1944.3,Brazil,Cancelled,675,Tyler Curtis,rebecca56@glover.info,Guernsey,2022-06-01,Silver,69,Cultural,Williams-Sexton,Hotel,United States of America,
910,122,19,2024-06-14,2026-01-20,1819.33,Niue,Pending,585,Andrew Thompson,bryantanna@beasley.biz,Montenegro,2022-11-12,Gold,54,Romantic,Phillips LLC,Hotel,Iceland,
911,66,10,2024-11-25,2025-11-28,1618.57,Bouvet Island (Bouvetoya),Pending,368,Thomas Myers,owolfe@hotmail.com,Lesotho,2022-08-30,Platinum,35,Romantic,"Porter, Hampton and Sanchez",Airline,Iran,
912,153,3,2023-10-11,2026-03-25,1065.09,Sri Lanka,Pending,896,Adam Calderon,heather43@lucas.com,Oman,2023-06-24,Platinum,64,Cultural,Mcdonald-Walker,Hotel,Cyprus,4.0
912,153,3,2023-10-11,2026-03-25,1065.09,Sri Lanka,Pending,896,Adam Calderon,heather43@lucas.com,Oman,2023-06-24,Platinum,64,Cultural,Mcdonald-Walker,Hotel,Cyprus,4.0
913,161,10,2024-04-15,2025-08-16,1772.42,Mozambique,Confirmed,488,Gail Brown,patricia14@dawson.com,Azerbaijan,2025-02-24,Silver,25,Adventure,"Porter, Hampton and Sanchez",Airline,Iran,1.0
914,45,3,2024-05-08,2025-06-03,629.88,Libyan Arab Jamahiriya,Confirmed,391,Donald Walker,ryandavis@yahoo.com,Bosnia and Herzegovina,2022-05-14,Bronze,22,Romantic,Mcdonald-Walker,Hotel,Cyprus,
915,57,14,2023-09-07,2025-12-02,1785.74,Pakistan,Cancelled,817,Sean Meyers,anitarodriguez@hotmail.com,Japan,2025-02-04,Bronze,30,Adventure,Howard Ltd,Airline,Tanzania,
916,171,14,2023-10-17,2026-03-24,1136.0,Chile,Confirmed,889,Eric Harris,timothyhayes@hotmail.com,Puerto Rico,2022-10-08,Silver,36,Adventure,Howard Ltd,Airline,Tanzania,
917,163,3,2024-06-14,2025-09-24,1850.0,Sierra Leone,Cancelled,467,Christopher Wilson,dylan66@howard.com,Equatorial Guinea,2024-02-27,Bronze,25,Romantic,Mcdonald-Walker,Hotel,Cyprus,
918,94,18,2023-12-09,2025-09-09,696.15,India,Pending,640,Michelle Hill,bethanyrivera@hotmail.com,British Virgin Islands,2024-01-20,Bronze,68,Business,Cooke Inc,Hotel,Colombia,
919,8,27,2025-02-08,2025-12-10,1461.75,Mexico,Cancelled,305,Victoria Stevens,pstewart@quinn.com,Japan,2022-06-01,Bronze,33,Romantic,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
920,148,1,2025-04-14,2025-12-11,976.71,Gambia,Confirmed,241,Robert Perez,norma99@hotmail.com,Turkmenistan,2022-11-10,Platinum,22,Adventure,Dunn Ltd,Airline,Guernsey,
921,100,25,2024-08-13,2026-02-06,121.17,Chile,Pending,542,Lisa Hunt,laurieharris@hotmail.com,Portugal,2025-03-29,Gold,18,Business,"Harris, Mosley and Mcbride",Airline,Saint Martin,
923,188,14,2025-05-01,2025-06-29,1733.38,Burkina Faso,Confirmed,59,Anna Lee,tarmstrong@gmail.com,Slovakia (Slovak Republic),2024-03-23,Platinum,25,Business,Howard Ltd,Airline,Tanzania,
924,137,15,2024-07-21,2025-12-29,552.94,Mauritius,Cancelled,526,Dawn Golden,denise77@ingram.info,Nauru,2023-03-02,Gold,19,Adventure,"Martinez, Adams and Heath",Hotel,Fiji,3.0
925,114,14,2024-03-30,2025-07-05,1204.38,Sierra Leone,Pending,462,Benjamin Smith,davidgonzalez@yahoo.com,Iraq,2024-05-13,Bronze,67,Business,Howard Ltd,Airline,Tanzania,3.0
926,135,14,2024-03-17,2025-07-03,439.98,Heard Island and McDonald Islands,Pending,473,Danielle Zimmerman,wboyd@barnes-martin.com,Guernsey,2024-01-14,Bronze,51,Relaxation,Howard Ltd,Airline,Tanzania,
927,185,23,2024-03-19,2026-02-26,1763.51,Antigua and Barbuda,Pending,709,Michael Keith,ucarrillo@gmail.com,Myanmar,2022-12-31,Silver,51,Business,Figueroa PLC,Hotel,Greenland,
928,38,26,2024-07-24,2026-03-01,230.27,Burundi,Confirmed,585,Christopher Watson,victor04@montgomery.biz,Andorra,2024-07-22,Silver,60,Business,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
929,160,14,2024-02-22,2025-06-04,1713.99,Jamaica,Pending,468,Gary Hill,qwatson@gmail.com,Turkey,2023-10-15,Gold,47,Relaxation,Howard Ltd,Airline,Tanzania,
930,58,29,2024-11-01,2025-12-02,1722.4,Honduras,Confirmed,396,Kevin Young,youngnicholas@hotmail.com,Rwanda,2024-01-29,Bronze,69,Adventure,Collins-Robles,Hotel,Micronesia,1.0
931,171,18,2024-08-02,2025-07-18,1676.63,Gibraltar,Pending,350,Eric Harris,timothyhayes@hotmail.com,Puerto Rico,2022-10-08,Silver,36,Adventure,Cooke Inc,Hotel,Colombia,
932,193,30,2025-04-24,2026-04-21,600.47,Tonga,Confirmed,362,Zachary Allen,mhaas@vargas-grant.com,Finland,2024-10-08,Bronze,37,Adventure,Williams and Sons,Airline,Liechtenstein,
934,18,20,2024-12-21,2025-10-23,497.44,Spain,Cancelled,306,Aaron Cochran,erika68@hotmail.com,Gabon,2022-12-17,Platinum,61,Cultural,Jones-Yates,Hotel,Eritrea,
935,154,21,2024-05-08,2025-07-22,1082.48,Antarctica (the territory South of 60 deg S),Pending,440,Emily Glover,pauljones@brown-mayer.com,Turks and Caicos Islands,2024-08-08,Bronze,19,Cultural,"Monroe, Solis and Howell",Airline,Cyprus,
936,163,14,2024-09-03,2026-03-27,66.32,Czech Republic,Confirmed,570,Christopher Wilson,dylan66@howard.com,Equatorial Guinea,2024-02-27,Bronze,25,Romantic,Howard Ltd,Airline,Tanzania,
937,191,21,2024-01-10,2025-08-21,1113.26,Bhutan,Cancelled,589,Cody Bowman,deleonmichelle@yahoo.com,Kyrgyz Republic,2023-04-14,Silver,51,Relaxation,"Monroe, Solis and Howell",Airline,Cyprus,
938,125,20,2024-12-22,2025-07-26,1038.5,Kyrgyz Republic,Cancelled,216,Charles Robinson,manuelking@stephens-baker.net,Madagascar,2022-12-16,Gold,33,Cultural,Jones-Yates,Hotel,Eritrea,
939,96,6,2024-05-03,2025-10-28,1197.46,Burundi,Pending,543,Christopher Hardin,morgangraham@hotmail.com,Vanuatu,2023-08-12,Platinum,57,Romantic,"Gardner, Davis and Weaver",Airline,Peru,
940,167,4,2023-07-28,2025-10-07,1375.68,Tokelau,Pending,802,Katherine Pena,omiller@torres.com,Botswana,2024-08-15,Silver,53,Business,Nash-Spencer,Hotel,Costa Rica,5.0
941,41,21,2023-08-28,2026-04-09,1065.38,Nigeria,Cancelled,955,Daniel Robinson,tdavis@yahoo.com,Andorra,2025-01-31,Silver,30,Romantic,"Monroe, Solis and Howell",Airline,Cyprus,
942,135,4,2024-02-07,2025-07-24,428.24,Montserrat,Pending,533,Danielle Zimmerman,wboyd@barnes-martin.com,Guernsey,2024-01-14,Bronze,51,Relaxation,Nash-Spencer,Hotel,Costa Rica,1.0
942,135,4,2024-02-07,2025-07-24,428.24,Montserrat,Pending,533,Danielle Zimmerman,wboyd@barnes-martin.com,Guernsey,2024-01-14,Bronze,51,Relaxation,Nash-Spencer,Hotel,Costa Rica,3.0
942,135,4,2024-02-07,2025-07-24,428.24,Montserrat,Pending,533,Danielle Zimmerman,wboyd@barnes-martin.com,Guernsey,2024-01-14,Bronze,51,Relaxation,Nash-Spencer,Hotel,Costa Rica,3.0
943,133,27,2024-04-15,2025-07-21,431.53,Micronesia,Cancelled,462,John Moore,kimberly71@vargas-thompson.biz,Kyrgyz Republic,2024-06-30,Silver,63,Romantic,"Hunt, Peterson and Chavez",Airline,Turkmenistan,3.0
944,122,2,2023-12-29,2026-02-26,194.95,France,Cancelled,790,Andrew Thompson,bryantanna@beasley.biz,Montenegro,2022-11-12,Gold,54,Romantic,Watts PLC,Hotel,Tuvalu,
945,97,5,2023-06-04,2025-06-09,240.01,Bangladesh,Confirmed,736,Antonio Richards,turnertravis@lee.com,Aruba,2022-10-28,Silver,53,Romantic,Ruiz-Dunn,Hotel,Western Sahara,
946,60,23,2024-11-22,2025-09-29,1779.63,Vietnam,Cancelled,311,Lauren Harrison,kpatel@hotmail.com,Angola,2022-12-18,Platinum,61,Relaxation,Figueroa PLC,Hotel,Greenland,
948,8,3,2024-05-22,2025-08-26,1517.37,Cote d'Ivoire,Pending,461,Victoria Stevens,pstewart@quinn.com,Japan,2022-06-01,Bronze,33,Romantic,Mcdonald-Walker,Hotel,Cyprus,3.0
948,8,3,2024-05-22,2025-08-26,1517.37,Cote d'Ivoire,Pending,461,Victoria Stevens,pstewart@quinn.com,Japan,2022-06-01,Bronze,33,Romantic,Mcdonald-Walker,Hotel,Cyprus,2.0
949,78,8,2023-06-27,2026-01-28,605.37,Central African Republic,Pending,946,Matthew Rodriguez,charlesmcneil@bennett.com,Austria,2022-07-01,Bronze,20,Adventure,"Castro, Howard and Jackson",Airline,Saint Martin,
950,71,15,2024-11-16,2025-10-16,973.91,Lithuania,Cancelled,334,Mr. John Blankenship,lpalmer@gmail.com,Poland,2022-07-13,Platinum,54,Adventure,"Martinez, Adams and Heath",Hotel,Fiji,
951,108,11,2023-06-10,2025-07-21,1812.65,Barbados,Confirmed,772,Mike Berry,kelsey15@hotmail.com,Norway,2024-09-29,Silver,56,Romantic,"Hawkins, Ward and Wagner",Hotel,Iceland,4.0
951,108,11,2023-06-10,2025-07-21,1812.65,Barbados,Confirmed,772,Mike Berry,kelsey15@hotmail.com,Norway,2024-09-29,Silver,56,Romantic,"Hawkins, Ward and Wagner",Hotel,Iceland,4.0
952,79,8,2023-05-28,2025-12-17,395.38,Faroe Islands,Cancelled,934,Jimmy Herrera,qfigueroa@hotmail.com,Netherlands,2022-11-08,Platinum,70,Romantic,"Castro, Howard and Jackson",Airline,Saint Martin,
953,86,24,2024-06-21,2026-02-24,1633.33,Korea,Confirmed,613,Robert Rice,kmckinney@hotmail.com,New Zealand,2022-10-11,Platinum,34,Adventure,Gonzalez and Sons,Hotel,Singapore,3.0
954,176,4,2023-07-01,2025-07-08,1469.23,Saint Helena,Pending,738,Julie Davis,bmurray@mclean.net,Guinea-Bissau,2022-12-05,Platinum,31,Cultural,Nash-Spencer,Hotel,Costa Rica,2.0
954,176,4,2023-07-01,2025-07-08,1469.23,Saint Helena,Pending,738,Julie Davis,bmurray@mclean.net,Guinea-Bissau,2022-12-05,Platinum,31,Cultural,Nash-Spencer,Hotel,Costa Rica,3.0
955,118,13,2023-08-02,2025-11-27,770.29,Zambia,Confirmed,848,Connie Pratt,allison44@rivera-smith.info,Sweden,2023-12-04,Silver,43,Romantic,Barker LLC,Hotel,Mali,
956,101,20,2025-02-09,2025-11-29,1815.95,Belarus,Confirmed,293,Veronica Aguilar,harperleslie@hotmail.com,Tokelau,2022-10-17,Silver,60,Business,Jones-Yates,Hotel,Eritrea,
957,54,10,2024-02-28,2026-01-17,1215.44,Chad,Pending,689,George Rose,michael39@smith.com,Bahrain,2024-03-24,Bronze,58,Relaxation,"Porter, Hampton and Sanchez",Airline,Iran,
958,47,4,2023-10-28,2025-07-07,1724.25,Antigua and Barbuda,Confirmed,618,Christina Salinas,waltermurphy@yahoo.com,Kyrgyz Republic,2024-11-07,Platinum,35,Romantic,Nash-Spencer,Hotel,Costa Rica,5.0
958,47,4,2023-10-28,2025-07-07,1724.25,Antigua and Barbuda,Confirmed,618,Christina Salinas,waltermurphy@yahoo.com,Kyrgyz Republic,2024-11-07,Platinum,35,Romantic,Nash-Spencer,Hotel,Costa Rica,3.0
958,47,4,2023-10-28,2025-07-07,1724.25,Antigua and Barbuda,Confirmed,618,Christina Salinas,waltermurphy@yahoo.com,Kyrgyz Republic,2024-11-07,Platinum,35,Romantic,Nash-Spencer,Hotel,Costa Rica,2.0
958,47,4,2023-10-28,2025-07-07,1724.25,Antigua and Barbuda,Confirmed,618,Christina Salinas,waltermurphy@yahoo.com,Kyrgyz Republic,2024-11-07,Platinum,35,Romantic,Nash-Spencer,Hotel,Costa Rica,5.0
959,119,28,2023-10-24,2025-10-30,399.06,Bosnia and Herzegovina,Cancelled,737,Kara Torres,jenkinssandra@west.com,Kuwait,2024-06-18,Silver,48,Romantic,"Lara, Peterson and Brown",Airline,Faroe Islands,
960,17,8,2024-08-03,2025-11-12,938.72,Malta,Cancelled,466,Adam Branch,holly42@thomas-hernandez.com,American Samoa,2024-06-20,Platinum,69,Cultural,"Castro, Howard and Jackson",Airline,Saint Martin,
961,156,23,2023-10-20,2025-11-27,1195.55,Indonesia,Pending,769,Matthew Morgan,waynewarner@norton.com,Angola,2023-02-27,Platinum,40,Adventure,Figueroa PLC,Hotel,Greenland,
962,171,30,2024-12-12,2025-09-23,261.83,Russian Federation,Confirmed,285,Eric Harris,timothyhayes@hotmail.com,Puerto Rico,2022-10-08,Silver,36,Adventure,Williams and Sons,Airline,Liechtenstein,
963,124,16,2024-06-28,2026-03-16,1050.27,Congo,Pending,626,Kristin Wood,yvaldez@craig.com,Vanuatu,2023-08-19,Bronze,56,Adventure,Gonzalez and Sons,Airline,Pakistan,
964,18,27,2023-06-08,2026-04-28,394.05,Anguilla,Cancelled,1055,Aaron Cochran,erika68@hotmail.com,Gabon,2022-12-17,Platinum,61,Cultural,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
965,17,18,2023-08-26,2026-03-26,1169.19,Nigeria,Pending,943,Adam Branch,holly42@thomas-hernandez.com,American Samoa,2024-06-20,Platinum,69,Cultural,Cooke Inc,Hotel,Colombia,
966,3,6,2025-02-22,2026-01-21,1375.54,Chad,Confirmed,333,Deborah Hughes,fdavis@gmail.com,Macao,2024-02-09,Silver,59,Romantic,"Gardner, Davis and Weaver",Airline,Peru,
967,32,2,2023-10-10,2025-06-03,541.99,Bosnia and Herzegovina,Pending,602,Neil Anderson,contrerasrobert@hoffman.com,France,2024-05-13,Platinum,44,Romantic,Watts PLC,Hotel,Tuvalu,
968,148,13,2024-08-18,2025-09-09,940.29,Mongolia,Pending,387,Robert Perez,norma99@hotmail.com,Turkmenistan,2022-11-10,Platinum,22,Adventure,Barker LLC,Hotel,Mali,
969,133,27,2023-08-19,2025-06-26,951.83,Romania,Pending,677,John Moore,kimberly71@vargas-thompson.biz,Kyrgyz Republic,2024-06-30,Silver,63,Romantic,"Hunt, Peterson and Chavez",Airline,Turkmenistan,4.0
970,176,7,2023-06-30,2026-01-04,178.29,Korea,Cancelled,919,Julie Davis,bmurray@mclean.net,Guinea-Bissau,2022-12-05,Platinum,31,Cultural,Williams-Sexton,Hotel,United States of America,
971,76,18,2023-06-17,2026-03-19,551.92,United States Virgin Islands,Pending,1006,Jamie Woodward,kelly94@smith.info,Nepal,2025-01-05,Silver,59,Relaxation,Cooke Inc,Hotel,Colombia,2.0
972,92,29,2023-07-21,2025-07-06,552.21,Bermuda,Cancelled,716,Sarah Thompson,stantonjoshua@hotmail.com,Andorra,2022-11-09,Silver,49,Business,Collins-Robles,Hotel,Micronesia,3.0
973,48,9,2023-10-04,2025-07-01,1523.21,Iran,Pending,636,Scott Page,lisanolan@moore.com,Saint Martin,2023-04-09,Bronze,65,Romantic,Peck and Sons,Airline,Namibia,
974,94,27,2024-08-19,2025-05-21,702.68,Syrian Arab Republic,Confirmed,275,Michelle Hill,bethanyrivera@hotmail.com,British Virgin Islands,2024-01-20,Bronze,68,Business,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
975,69,7,2024-08-24,2025-05-31,1285.75,Costa Rica,Confirmed,280,Angel Walker,stacey09@yahoo.com,Guinea-Bissau,2024-08-17,Bronze,26,Business,Williams-Sexton,Hotel,United States of America,
976,95,4,2023-09-22,2026-05-12,1439.42,Netherlands Antilles,Pending,963,Tiffany Allen,greenstephen@gmail.com,South Georgia and the South Sandwich Islands,2023-10-14,Silver,62,Cultural,Nash-Spencer,Hotel,Costa Rica,
977,134,21,2023-08-03,2026-02-13,391.9,Germany,Pending,925,Donald Johnson,uwright@scott.biz,Angola,2024-02-09,Gold,54,Cultural,"Monroe, Solis and Howell",Airline,Cyprus,
978,23,20,2024-04-22,2025-07-16,1646.27,Fiji,Confirmed,450,Sara Levy,tgonzalez@davis-curtis.com,Nauru,2023-01-29,Silver,25,Romantic,Jones-Yates,Hotel,Eritrea,5.0
979,53,24,2023-12-15,2025-11-04,474.52,Micronesia,Pending,690,Nicole Obrien,wbridges@gmail.com,Vietnam,2022-11-30,Silver,35,Relaxation,Gonzalez and Sons,Hotel,Singapore,
980,76,14,2024-11-30,2025-09-04,385.35,Antarctica (the territory South of 60 deg S),Pending,278,Jamie Woodward,kelly94@smith.info,Nepal,2025-01-05,Silver,59,Relaxation,Howard Ltd,Airline,Tanzania,5.0
981,3,12,2023-08-17,2026-01-06,873.81,Lebanon,Pending,873,Deborah Hughes,fdavis@gmail.com,Macao,2024-02-09,Silver,59,Romantic,Hernandez Group,Airline,Monaco,
982,73,4,2024-09-25,2026-01-21,900.94,Bahrain,Pending,483,Heidi Caldwell,colemanryan@yahoo.com,Djibouti,2023-10-07,Silver,33,Adventure,Nash-Spencer,Hotel,Costa Rica,
983,89,15,2023-07-02,2025-10-24,1362.86,Saint Lucia,Pending,845,Mary Smith,hernandezcarolyn@miller-chavez.com,Rwanda,2023-03-28,Bronze,27,Relaxation,"Martinez, Adams and Heath",Hotel,Fiji,1.0
984,104,9,2023-07-27,2025-09-18,1856.94,Nicaragua,Pending,784,Heather Taylor,dmartinez@nguyen.info,Kuwait,2024-11-16,Silver,70,Adventure,Peck and Sons,Airline,Namibia,2.0
985,7,5,2024-09-16,2025-06-10,863.58,Kenya,Confirmed,267,Hunter Wallace,campbellannette@gmail.com,Turkmenistan,2024-09-22,Bronze,59,Relaxation,Ruiz-Dunn,Hotel,Western Sahara,
986,38,29,2025-01-08,2026-01-15,1347.77,Norway,Cancelled,372,Christopher Watson,victor04@montgomery.biz,Andorra,2024-07-22,Silver,60,Business,Collins-Robles,Hotel,Micronesia,2.0
987,93,8,2024-07-06,2025-11-22,1547.52,France,Pending,504,Travis Gray,alicia06@hotmail.com,Uganda,2025-01-30,Bronze,62,Cultural,"Castro, Howard and Jackson",Airline,Saint Martin,
988,173,4,2025-02-16,2025-12-13,252.0,Ethiopia,Cancelled,300,Donald Burns,scott13@williams.com,Madagascar,2023-12-12,Bronze,44,Adventure,Nash-Spencer,Hotel,Costa Rica,
989,165,9,2024-07-25,2025-12-27,332.86,Burkina Faso,Confirmed,520,Anna Brown,david65@yahoo.com,United States Virgin Islands,2022-12-31,Platinum,23,Romantic,Peck and Sons,Airline,Namibia,5.0
990,21,14,2024-03-01,2025-08-12,1625.81,United States Minor Outlying Islands,Pending,529,Samantha Adkins,martinezcharles@rubio.com,Malta,2023-07-17,Silver,44,Cultural,Howard Ltd,Airline,Tanzania,
